"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"4451","TPSB2",311.694742079041,0.93278006434901,0.456050095366272,2.0453456184454,0.0408207962492545,0.17091375613772,"Not"
"4452","HDLBP",35518.9941395377,-0.219006822283322,0.107099395446543,-2.04489317021996,0.0408653914097305,0.170946674368516,"Not"
"4453","SYPL1",6018.56349242021,-0.246449845259105,0.120511640585234,-2.04502937693226,0.040851961973655,0.170946674368516,"Not"
"4454","ZFAND6",3095.13046476287,-0.229708602159918,0.112325671616423,-2.04502317995784,0.0408525728892836,0.170946674368516,"Not"
"4455","CLIP3",1358.25512219625,0.443159462613075,0.21670692093882,2.04497143281449,0.0408576745743269,0.170946674368516,"Not"
"4456","P4HA1",3344.13170211157,-0.329351339060842,0.161076425002514,-2.04468989832436,0.0408854401618539,0.170992159527897,"Not"
"4457","MYO1B",6159.49007887593,-0.307034652719814,0.150179597756866,-2.0444498274452,0.0409091291404645,0.171017777749552,"Not"
"4458","ZNF76",2147.75175911034,-0.264026845687958,0.129143731396408,-2.0444418233319,0.0409099191461421,0.171017777749552,"Not"
"4459","AKIRIN1",2869.95757278344,-0.253590573568753,0.124046325979262,-2.04432151913269,0.0409217947235075,0.171029057292506,"Not"
"4460","FABP5",2956.59544540568,0.618435826796003,0.302548943199285,2.04408523214919,0.0409451278020168,0.171088206663315,"Not"
"4461","SIGMAR1",6015.86888033156,-0.355390298095814,0.173881585483505,-2.04386391524781,0.0409669928251344,0.171088562729233,"Not"
"4462","IFI44",1158.62874871097,0.590075717313563,0.288714207516698,2.04380561105375,0.040972754639438,0.171088562729233,"Not"
"4463","SRBD1",869.223651381999,-0.229513350841659,0.112289789431507,-2.04393785048154,0.0409596872868567,0.171088562729233,"Not"
"4464","NDUFB1",2527.47537341681,-0.375427512087173,0.183708659430541,-2.04360269815762,0.0409928125199775,0.171133972697648,"Not"
"4465","DDX23",5818.5405979996,-0.168911003722585,0.0826646933750127,-2.0433270460015,0.0410200739826893,0.171209428609496,"Not"
"4466","EPB41L4A",82.4362684854923,0.587432902885933,0.28750263885432,2.04322612559946,0.0410300586550502,0.171212757074679,"Not"
"4467","ZBTB33",1796.54615176057,-0.278258615809185,0.136195845163133,-2.04307712526686,0.0410448039332016,0.171235944951678,"Not"
"4468","APOOL",789.594947180685,-0.285941219128156,0.13996425211361,-2.04295893279989,0.0410565036154995,0.171246419287925,"Not"
"4469","ZNF577",313.18619526925,-0.462842017016852,0.226566420794921,-2.04285354993447,0.0410669376785672,0.171251611227966,"Not"
"4470","COX6B2",12.2168123162891,0.676175824564421,0.331026759187418,2.04266212865767,0.0410858962376106,0.171292340555729,"Not"
"4471","ADORA1",158.486892842063,0.592672254911039,0.290164090063948,2.04254170383531,0.0410978270345187,0.171303758580919,"Not"
"4472","SPDYE1",9.85458046078605,-0.453045625423856,0.221890288331429,-2.04175508910583,0.0411758312038175,0.171590516617697,"Not"
"4473","PCDHB1",1.80302647015241,1.27812179334167,0.626028609040501,2.04163479892814,0.0411877707547661,0.171601899348496,"Not"
"4474","MAN2A2",4811.06609836598,-0.328684106863367,0.161021905214078,-2.04123846644581,0.0412271299791494,0.171727490901079,"Not"
"4475","DCBLD2",5776.70682518737,-0.455155518204894,0.222995134536601,-2.04110066863449,0.0412408219490668,0.171746135830795,"Not"
"4476","RCAN1",8286.70732506292,0.497614191691767,0.243878974271313,2.04041448500672,0.0413090604023194,0.171959681669491,"Not"
"4477","MCM3AP",2751.73951926369,-0.279761934033051,0.137111353935748,-2.04039947095958,0.0413105545629057,0.171959681669491,"Not"
"4478","SMAD7",759.836416830187,0.368570096905268,0.180662318877882,2.04010498256918,0.0413398705694498,0.172043284486884,"Not"
"4479","PNMA2",465.335631780316,-0.808340811645706,0.396302140485161,-2.03970841705806,0.0413793760830522,0.172124396284149,"Not"
"4480","LURAP1L",319.815361263851,0.425836571105017,0.208779575924345,2.039646690629,0.0413855280913004,0.172124396284149,"Not"
"4481","ROPN1L",14.9471448343035,-0.627967456458986,0.307882840388371,-2.03963123007067,0.0413870691000897,0.172124396284149,"Not"
"4482","RLN2",9.16147522481681,-0.89988857516125,0.441260438840873,-2.03935928977709,0.0414141823011364,0.172160317056431,"Not"
"4483","C1orf167",1.15137882718259,0.981598022072376,0.481312302574777,2.03942017858534,0.0414081102115794,0.172160317056431,"Not"
"4484","TCTEX1D1",43.5995633880401,0.686806311955245,0.336814697964855,2.03912215264107,0.0414378378071926,0.172220237594746,"Not"
"4485","HS3ST4",4.06716153127245,1.46513824331155,0.718598876220542,2.0388819017049,0.0414618155967317,0.172281470559798,"Not"
"4486","H4C9",610.10744512459,-0.464211285343614,0.227699688128726,-2.03869969765255,0.0414800079601769,0.172318642074422,"Not"
"4487","HS6ST3",1.37645469351429,1.20890582920065,0.593069262850455,2.03838894531528,0.0415110509631681,0.172409169990996,"Not"
"4488","SLC2A9",244.178772969735,0.562095789509068,0.275814183023288,2.03795099783396,0.0415548336846818,0.172518230978838,"Not"
"4489","GJB3",677.215133872014,1.13852011219266,0.558661933359304,2.03794109497778,0.0415558241502471,0.172518230978838,"Not"
"4490","ZMYM3",3308.88050542563,-0.197812664775558,0.0970710428064995,-2.0378133278106,0.0415686049814511,0.172532855776018,"Not"
"4491","SMARCC1",7205.88464599695,-0.211657606193806,0.103894941688203,-2.03722724855081,0.0416272744383567,0.172737894997376,"Not"
"4492","MSANTD1",10.3693603671807,0.438057828667553,0.215043668761356,2.03706452364188,0.0416435764427643,0.17276707270422,"Not"
"4493","CCDC166",0.554910058527022,2.19683604958228,1.07858889782986,2.03676864651801,0.0416732316673227,0.172851623715163,"Not"
"4494","KLHL3",168.396056848278,0.458144327706083,0.224994409607775,2.03624760501716,0.041725498171193,0.173029902963585,"Not"
"4495","PEX11B",1728.89204296202,0.174023209011219,0.0854771478432507,2.03590331921633,0.0417600644687382,0.173134718896419,"Not"
"4496","SOWAHD",51.1187102971501,0.58002615961553,0.284926974962778,2.03570111145602,0.041780377426747,0.173180407856952,"Not"
"4497","DDX21",4156.97075594461,-0.349526431845822,0.17173404795754,-2.03527743043849,0.0418229657979589,0.173257285324332,"Not"
"4498","C19orf71",711.463657670405,-0.52242766615709,0.256684459071048,-2.03529137699952,0.0418215633064523,0.173257285324332,"Not"
"4499","C4orf45",0.963687212268406,-0.81917504272612,0.402495717033702,-2.03523915425298,0.0418268151252506,0.173257285324332,"Not"
"4500","MPP2",299.942417525065,-0.519129935053774,0.255176470028715,-2.03439578498502,0.0419117065068233,0.173570347213591,"Not"
"4501","ANK3",192.494037684361,0.810231779448972,0.398430910308896,2.03355653009154,0.0419963284578469,0.173882154441332,"Not"
"4502","KHSRP",15523.0620338222,-0.233631366861683,0.114926974648219,-2.03286798053118,0.0420658627449383,0.174037889018247,"Not"
"4503","TMEM14C",5774.54117019288,-0.222762402811197,0.109575208815968,-2.03296352540223,0.0420562081746301,0.174037889018247,"Not"
"4504","CASP10",391.135149832402,0.381845096325774,0.187832860266833,2.03289826808434,0.0420628020604181,0.174037889018247,"Not"
"4505","PLEKHS1",53.0989219015938,0.787273106659399,0.387282370819004,2.03281420993813,0.0420712969535955,0.174037889018247,"Not"
"4506","OTUD7A",134.656902334051,0.607191372028687,0.298744439837981,2.03247756630378,0.0421053326175559,0.174140030772475,"Not"
"4507","TMEM154",576.866798252738,0.766380277733996,0.377201913004949,2.0317507714335,0.0421788931764224,0.174405558738808,"Not"
"4508","ANKRD46",630.599572528522,-0.316715015362844,0.155909181155712,-2.03140708594018,0.0422137162139813,0.174510828607754,"Not"
"4509","KRT78",709.750699400167,1.47134594403752,0.724371151068991,2.03120450319726,0.0422342537748527,0.17455700894836,"Not"
"4510","OVOL2",28.8739579437455,1.133826235637,0.558229369718401,2.03111175646126,0.0422436591324473,0.174557168867469,"Not"
"4511","RFC4",993.615785738502,-0.260040676342463,0.128053813956515,-2.03071402801613,0.0422840124880542,0.174685182160802,"Not"
"4512","CPB2",59.3296887382392,-0.664816763027368,0.327432930132211,-2.03039065972664,0.04231684532494,0.17478207656817,"Not"
"4513","TCEANC2",743.286193298249,-0.198675986716215,0.0978614555890251,-2.03017608434689,0.0423386438969896,0.17483336309867,"Not"
"4514","SRP72",5168.29608269487,-0.237839289271772,0.117164976104613,-2.02995209984435,0.0423614084676569,0.174888615020659,"Not"
"4515","DYTN",0.598252931871868,-1.66221044814455,0.818974639803117,-2.02962383370522,0.0423947903646045,0.174987666275696,"Not"
"4516","WRNIP1",3694.88431596098,-0.174416993563989,0.0859644085297609,-2.02894426364378,0.0424639676226648,0.175234388976081,"Not"
"4517","GIMAP2",263.085078427346,0.513258809972552,0.252998492406565,2.02870303728037,0.0424885463594913,0.175258200521354,"Not"
"4518","SLITRK4",13.5550188150483,-0.751943112298847,0.370645832517446,-2.02873753413497,0.0424850307117141,0.175258200521354,"Not"
"4519","UBN2",1198.72217451975,-0.265889353654706,0.131080457552204,-2.02844389331502,0.0425149641393257,0.175328362845867,"Not"
"4520","ABCF1",8898.84918433155,-0.24489553565208,0.120753804470942,-2.02805648008391,0.0425544839135892,0.175452513764082,"Not"
"4521","RAB3GAP2",2240.07560003387,-0.336614632714533,0.166059349092833,-2.02707426322835,0.0426548184752762,0.175815108054251,"Not"
"4522","ZNF101",455.500240873516,0.210409010813956,0.103809670837696,2.02687292153085,0.042675410444016,0.175815108054251,"Not"
"4523","CDC42BPG",577.85329310112,0.670552673025568,0.330841975058081,2.02680652268458,0.0426822031453273,0.175815108054251,"Not"
"4524","NKAIN3",146.414102505582,0.911052299262915,0.449496168239173,2.0268299568199,0.0426798056938404,0.175815108054251,"Not"
"4525","PCDHA7",31.0335887671375,0.978870997992234,0.482979454730009,2.02673423973994,0.0426895988380279,0.175815108054251,"Not"
"4526","VPS26C",3367.34697935919,-0.213710487040406,0.105516676182211,-2.02537167368086,0.0428292138339122,0.176273239622082,"Not"
"4527","MRPL42",1971.72759632446,-0.220235379980848,0.108732157467623,-2.02548523923501,0.0428175626398108,0.176273239622082,"Not"
"4528","ZNF69",240.951996918296,-0.430738433411289,0.212667974629807,-2.02540337425548,0.0428259612616657,0.176273239622082,"Not"
"4529","RB1",2708.53435955052,-0.336863792651774,0.166332497232771,-2.02524340255865,0.0428423769608063,0.176288482455639,"Not"
"4530","IL1R2",119.532576402758,0.647587347222389,0.319891909616568,2.02439426492094,0.0429296013841888,0.17660839986661,"Not"
"4531","NKD2",191.804712755829,0.573386308806752,0.283293069015556,2.02400401393253,0.0429697387485935,0.176734507022465,"Not"
"4532","RTCA",1519.62565888094,-0.250105252697578,0.123614581425418,-2.02326659050719,0.0430456694463058,0.177007743998534,"Not"
"4533","NFKBIB",1816.05047508554,0.279732030003366,0.138287224933331,2.02283349122253,0.0430903174650868,0.177113179594036,"Not"
"4534","FPGT-TNNI3K",14.3472889122397,0.76806498593226,0.379688298919904,2.02288294929596,0.0430852168748428,0.177113179594036,"Not"
"4535","TM7SF3",6546.85013116703,-0.297036195608653,0.146919673803307,-2.02175915532129,0.0432012392785349,0.177529943813622,"Not"
"4536","RBM22",2083.98137769228,0.177773755023383,0.0879344221624118,2.02166285570219,0.043211193685031,0.177531703155696,"Not"
"4537","ZNF519",158.5329520354,-0.412270785082742,0.203939864782237,-2.02153112890879,0.0432248133061269,0.177548516811325,"Not"
"4538","NHLRC3",1954.57772385744,-0.324050059290263,0.160309483861915,-2.02140292316947,0.0432380723581775,0.177563842324151,"Not"
"4539","PRKD2",2616.50924551767,0.259886559208298,0.128580121064064,2.02120325488582,0.0432587289187337,0.177609533405931,"Not"
"4540","DCAF13",2823.15761953392,-0.288610560402261,0.142821490231124,-2.02077824517312,0.0433027258059705,0.177751012801777,"Not"
"4541","UFD1",2416.8861044832,-0.240683848010172,0.119118607026832,-2.02053947756421,0.0433274595451167,0.17781337504576,"Not"
"4542","UBE2D3",10190.334513069,-0.168242543030201,0.0832957439192381,-2.01982160329014,0.0434018954526475,0.178061273849011,"Not"
"4543","COQ10B",1442.87559726173,-0.220906521759484,0.10937197330017,-2.01977266290339,0.0434069739802562,0.178061273849011,"Not"
"4544","PTS",639.328010385196,-0.304067830964804,0.150586944315009,-2.01921775056895,0.043464592174329,0.178258393433273,"Not"
"4545","KIF5B",5731.29122915706,-0.328935954137977,0.162993103712204,-2.01809737127761,0.0435811214102909,0.178618381042925,"Not"
"4546","MAPKAPK5",1438.51865286617,-0.177791974350974,0.0880968834815753,-2.01814147475668,0.0435765292787024,0.178618381042925,"Not"
"4547","ZNF567",190.437182816039,-0.354882556121244,0.175846865437267,-2.01813410343586,0.0435772967651069,0.178618381042925,"Not"
"4548","METTL6",852.889828400003,-0.183423497123706,0.0908953737742857,-2.01796295572962,0.0435951195141967,0.178636465977698,"Not"
"4549","PIGK",1928.29498440835,-0.288759955840585,0.143102067767242,-2.01786012142228,0.0436058312954377,0.178641079802545,"Not"
"4550","KRTAP9-2",1.55117976635731,1.28469817958656,0.63670258021177,2.01773672592824,0.0436186877759689,0.17865447591054,"Not"
"4551","SEC62",4137.49627036647,-0.283521341964995,0.14054543926291,-2.0172930793907,0.0436649374141159,0.178804608580414,"Not"
"4552","RAB7A",30078.1884798296,-0.194566584388222,0.0964579761738433,-2.01711244736838,0.0436837799543729,0.178842469953799,"Not"
"4553","ANTXR2",726.571857391618,0.375653567202713,0.186263978595476,2.01678053929337,0.0437184206834607,0.178944978663952,"Not"
"4554","CLCN7",15040.1975820003,-0.35091340997243,0.174078673120991,-2.01583228824666,0.0438175160088417,0.179271839372289,"Not"
"4555","SH2D3A",238.093862473615,0.727483203860484,0.360869202616127,2.01591933749564,0.0438084111788539,0.179271839372289,"Not"
"4556","TMED3",9444.15364723706,-0.263655638613513,0.130818546577006,-2.01543011684749,0.0438596014750134,0.179404638518075,"Not"
"4557","LCE2C",269.883382623824,1.91967672264517,0.952568245806342,2.01526424074758,0.0438769696177151,0.179436297080478,"Not"
"4558","PKIA",123.296594082744,0.711417785021255,0.353085005651503,2.01486263543977,0.0439190439606355,0.179568956395437,"Not"
"4559","KLF4",1406.58431869048,0.577235688307877,0.286530541613312,2.01456949425966,0.0439497765177093,0.179576416396411,"Not"
"4560","KCNH4",43.0678106030287,-0.683907286864415,0.339478541084683,-2.0145817897038,0.0439484871139148,0.179576416396411,"Not"
"4561","OR2T8",1.40966894243078,1.13457433843324,0.563135936919854,2.01474326898572,0.0439315560007294,0.179576416396411,"Not"
"4562","TRMT6",1267.24694769697,-0.240062264088354,0.119204209651396,-2.01387404681762,0.0440227590025315,0.179835189998066,"Not"
"4563","GPR142",0.950918738450771,1.04506219901014,0.518964629861472,2.0137445576765,0.0440363593007708,0.179851324113339,"Not"
"4564","CIR1",1562.62215280867,-0.268050155585499,0.133148374148425,-2.01316882237476,0.0440968719715647,0.180019563211847,"Not"
"4565","CARNMT1",678.170615950935,-0.332364103137352,0.165088187669382,-2.01325187361659,0.0440881385390001,0.180019563211847,"Not"
"4566","CCDC58",517.262574202826,-0.250944968922559,0.124669958834759,-2.01287440268724,0.0441278440749986,0.180067112367347,"Not"
"4567","KYAT1",4.02600569873102,0.476211078849084,0.236580997333551,2.01288811957151,0.0441264006905543,0.180067112367347,"Not"
"4568","CRY1",815.693694215971,-0.294422845428678,0.146292112305313,-2.0125681473121,0.044160080741213,0.180112185858537,"Not"
"4569","KRIT1",274.421829978827,-0.305556192733382,0.151831845351265,-2.01246446044619,0.0441709994002566,0.180112185858537,"Not"
"4570","ADCYAP1R1",64.9112533600986,-0.683232104532245,0.33947255213316,-2.01262841498963,0.0441537353506138,0.180112185858537,"Not"
"4571","B3GNT4",52.3579973575652,0.636926006823744,0.316500341327545,2.01240227467746,0.0441775489138963,0.180112185858537,"Not"
"4572","RNF31",28.0708508049514,0.38575749863558,0.191788971399499,2.01136434394885,0.044286986662869,0.1805188721455,"Not"
"4573","MID2",631.690410772676,-0.74265116401281,0.369391116806824,-2.01047380465618,0.044381065978734,0.180823250017422,"Not"
"4574","OR6K3",0.460740516880462,-1.32857396333482,0.66079833799863,-2.01055887543345,0.0443720715599008,0.180823250017422,"Not"
"4575","MACROH2A2",338.994163655466,0.524091237407891,0.260715952241782,2.01020011587884,0.0444100131625461,0.180901640502122,"Not"
"4576","HPS3",1612.29343890739,-0.319202633151185,0.158846525248356,-2.00950340369179,0.04448377408277,0.181162503017155,"Not"
"4577","RASL10A",16.5699261034579,0.475120671022427,0.236527360056281,2.00873451134521,0.0445652966758618,0.181423332240983,"Not"
"4578","MEPE",0.798123975510496,1.20214331394983,0.59846363426351,2.00871572661091,0.0445672899226882,0.181423332240983,"Not"
"4579","SMPDL3B",40.329932212454,0.618220817783769,0.307843254955571,2.00823246191635,0.0446185949686225,0.1815132363753,"Not"
"4580","TBX4",13.1002740991686,0.790229502524746,0.393478814147992,2.00831524877864,0.0446098024949598,0.1815132363753,"Not"
"4581","TMIGD1",0.819494233651394,1.57532186737563,0.784430535921668,2.00823628764617,0.0446181886203821,0.1815132363753,"Not"
"4582","MRPL11",1832.00901832805,0.257008792849667,0.128026904151122,2.00745924892706,0.0447007855554393,0.181768239059823,"Not"
"4583","PRSS51",10.7757985401891,0.730651544769015,0.363964420067677,2.00748068900019,0.0446985048094982,0.181768239059823,"Not"
"4584","MTDH",7411.9572444354,-0.346677434841924,0.172737331106603,-2.00696301500674,0.0447536012210238,0.181863958210859,"Not"
"4585","FBXO43",81.0765397764869,-0.444653745998513,0.221553480604387,-2.00698154136653,0.0447516284594873,0.181863958210859,"Not"
